SAMPN,INCOM,HHSIZ,HHEMP,HHSTU,HHLIC,DOW,HTRIPS,Mon,Tue,Wed,Thu,Fri,Sat,Sun,TotDist,center,suburb,exurb,rural,other,highinc,HHVEH,HHBIC,VEHNEW,OWN,CarBuy,snglhm,ownhm,MilesPr,TrpPrs
2967892,4,3,1,1,1,6,4,0,0,0,0,0,1,0,.868445256082618,1,0,0,0,0,0,1,1,8,1,0,0,1,.289481752027539,1.33333333333333
2967901,3,4,2,1,2,6,9,0,0,0,0,0,1,0,248.501164905015,1,0,0,0,0,0,2,0,2,1,0,1,1,62.1252912262539,2.25
2967995,1,1,1,0,1,7,2,0,0,0,0,0,0,1,22.4442158039369,0,0,1,0,0,0,3,3,2,1,0,1,1,22.4442158039369,2
2968000,2,8,0,3,5,5,10,0,0,0,0,1,0,0,34.1179704066409,0,0,1,0,0,0,2,0,8,1,0,1,1,4.26474630083011,1.25
2968014,5,4,2,2,2,1,28,1,0,0,0,0,0,0,183.612282050449,0,0,1,0,0,0,2,0,1,1,1,1,1,45.9030705126124,7
2968063,6,2,1,0,2,7,2,0,0,0,0,0,0,1,12.0538437607058,0,1,0,0,0,1,2,0,2,1,0,1,1,6.02692188035288,1
2968099,3,2,1,0,2,5,6,0,0,0,0,1,0,0,37.7229611389428,0,0,1,0,0,0,2,0,2,1,0,0,1,18.8614805694714,3
2968126,4,2,1,0,2,6,5,0,0,0,0,0,1,0,474.455202885513,1,0,0,0,0,0,2,1,1,1,1,1,1,237.227601442757,2.5
2968149,5,1,0,0,1,4,7,0,0,0,1,0,0,0,25.9970604091958,0,0,1,0,0,0,1,1,1,1,1,1,1,25.9970604091958,7
2968153,1,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,2,2,0,0,0,0,0
2968335,3,3,2,0,2,5,2,0,0,0,0,1,0,0,2.37112977260927,0,1,0,0,0,0,1,0,2,1,0,1,1,.790376590869757,.666666666666667
2968358,2,1,0,0,0,1,2,1,0,0,0,0,0,0,4.25948569070873,0,1,0,0,0,0,0,0,2,2,0,1,0,4.25948569070873,2
2968421,5,6,3,3,4,5,14,0,0,0,0,1,0,0,141.055087695567,0,0,1,0,0,0,4,0,1,1,1,1,1,23.5091812825946,2.33333333333333
2968446,7,2,2,0,2,6,6,0,0,0,0,0,1,0,24.9233746849526,0,1,0,0,0,1,2,0,2,1,0,1,1,12.4616873424763,3
2968479,4,2,2,0,2,5,9,0,0,0,0,1,0,0,47.0790781481646,0,1,0,0,0,0,2,2,1,1,1,1,1,23.5395390740823,4.5
2968482,2,1,0,0,1,5,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,2,1,0,0,0,0
2968540,4,3,1,0,3,1,13,1,0,0,0,0,0,0,65.7489966745923,0,1,0,0,0,0,3,0,2,1,0,1,1,21.9163322248641,4.33333333333333
2968658,7,4,2,2,2,6,26,0,0,0,0,0,1,0,134.227102061844,0,0,1,0,0,1,2,4,2,1,0,1,1,33.5567755154609,6.5
2968700,6,3,1,0,2,7,4,0,0,0,0,0,0,1,39.6144836382839,0,0,1,0,0,1,2,1,8,1,0,1,1,13.204827879428,1.33333333333333
2968715,5,3,1,0,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,1,0,1,1,0,0
2968726,7,4,1,2,2,4,11,0,0,0,1,0,0,0,52.8818408041253,0,0,1,0,0,1,2,4,2,1,0,1,1,13.2204602010313,2.75
2968738,5,2,2,0,2,7,6,0,0,0,0,0,0,1,460.592202372315,0,0,1,0,0,0,3,3,2,1,0,1,1,230.296101186158,3
2968839,5,1,1,0,1,5,10,0,0,0,0,1,0,0,91.9900385960876,0,1,0,0,0,0,1,1,2,1,0,1,1,91.9900385960876,10
2968869,1,4,2,1,2,6,8,0,0,0,0,0,1,0,43.971538838077,0,1,0,0,0,0,1,0,1,2,1,0,0,10.9928847095192,2
2968940,7,5,2,0,2,6,4,0,0,0,0,0,1,0,35.5317634246398,0,1,0,0,0,1,2,0,1,1,1,1,1,7.10635268492796,.8
2968979,99,1,1,0,1,6,3,0,0,0,0,0,1,0,294.185665658425,0,0,1,0,0,0,1,0,2,1,0,1,1,294.185665658425,3
2968992,2,3,1,2,2,6,7,0,0,0,0,0,1,0,28.5389086352648,0,0,1,0,0,0,2,2,2,1,0,1,1,9.51296954508827,2.33333333333333
2969013,2,4,1,2,2,3,37,0,0,1,0,0,0,0,246.938962713528,0,0,1,0,0,0,2,0,1,2,1,1,0,61.7347406783821,9.25
2969031,6,3,0,1,3,6,4,0,0,0,0,0,1,0,4.62286832413962,0,1,0,0,0,1,3,2,2,1,0,1,1,1.54095610804654,1.33333333333333
2969101,4,3,1,2,2,6,21,0,0,0,0,0,1,0,143.634485482102,0,1,0,0,0,0,2,0,2,2,0,1,0,47.8781618273673,7
2969134,5,2,1,1,2,5,5,0,0,0,0,1,0,0,31.6272165389112,0,1,0,0,0,0,2,2,2,1,0,1,1,15.8136082694556,2.5
2969201,4,5,1,2,2,6,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,2,8,1,0,1,1,0,0
2969214,4,1,0,0,1,6,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,2,1,0,1,1,0,0
2969226,7,1,1,0,1,7,4,0,0,0,0,0,0,1,9.43960417491514,0,1,0,0,0,1,1,0,1,1,1,1,1,9.43960417491514,4
2969228,6,2,1,0,2,6,2,0,0,0,0,0,1,0,.725253246147053,0,1,0,0,0,1,2,2,1,1,1,1,1,.362626623073526,1
2969252,8,4,3,2,3,6,7,0,0,0,0,0,1,0,76.8763779054756,0,0,1,0,0,1,3,1,1,1,1,1,1,19.2190944763689,1.75
2969286,1,5,1,2,2,2,18,0,1,0,0,0,0,0,66.8954174691782,0,0,1,0,0,0,2,2,1,1,1,1,1,13.3790834938356,3.6
2969323,6,3,2,1,2,1,4,1,0,0,0,0,0,0,25.0171249699131,0,0,1,0,0,1,4,0,1,1,1,1,1,8.33904165663771,1.33333333333333
2969349,6,2,2,0,2,7,2,0,0,0,0,0,0,1,2.74897328830537,0,0,1,0,0,1,3,0,1,1,1,1,1,1.37448664415269,1
2969391,2,1,0,0,1,6,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,2,1,0,1,1,0,0
2969421,7,2,0,0,2,6,12,0,0,0,0,0,1,0,79.177789630335,0,0,1,0,0,1,2,1,2,1,0,1,1,39.5888948151675,6
2969434,7,4,2,1,4,5,6,0,0,0,0,1,0,0,83.8260672939936,0,0,1,0,0,1,3,0,1,1,1,1,1,20.9565168234984,1.5
2969517,8,2,1,0,2,5,3,0,0,0,0,1,0,0,14.7783745230947,0,0,1,0,0,1,2,0,1,1,1,1,1,7.38918726154733,1.5
2969533,7,4,2,3,2,4,29,0,0,0,1,0,0,0,144.977304891935,0,0,1,0,0,1,3,3,1,1,1,1,1,36.2443262229838,7.25
2969583,7,2,2,0,2,4,7,0,0,0,1,0,0,0,48.4670351586032,0,0,1,0,0,1,3,1,2,1,0,1,1,24.2335175793016,3.5
2969679,2,2,1,0,1,5,8,0,0,0,0,1,0,0,85.6349716368289,0,0,1,0,0,0,2,0,2,2,0,1,0,42.8174858184145,4
2969765,98,1,1,0,1,6,12,0,0,0,0,0,1,0,109.366642855156,0,0,1,0,0,0,3,0,2,1,0,1,1,109.366642855156,12
2969835,3,2,2,0,2,5,6,0,0,0,0,1,0,0,31.2459917145072,0,1,0,0,0,0,2,0,8,1,0,1,1,15.6229958572536,3
2969861,3,5,0,3,2,1,29,1,0,0,0,0,0,0,157.510539061237,0,1,0,0,0,0,1,0,2,1,0,1,1,31.5021078122475,5.8
2969985,4,2,1,0,2,6,4,0,0,0,0,0,1,0,17.8067048360906,1,0,0,0,0,0,1,0,2,2,0,0,0,8.90335241804528,2
2970054,6,2,2,0,2,7,26,0,0,0,0,0,0,1,410.270512460217,1,0,0,0,0,1,2,0,1,1,1,1,1,205.135256230109,13
2970282,1,1,0,0,1,7,2,0,0,0,0,0,0,1,.32615493471716,0,1,0,0,0,0,0,0,2,2,0,0,0,.32615493471716,2
2970296,2,2,1,0,1,3,2,0,0,1,0,0,0,0,9.22720464957299,1,0,0,0,0,0,0,0,8,2,0,0,0,4.6136023247865,1
2970394,1,1,1,0,1,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,2,0,1,0,0,0
2970424,1,2,0,0,1,6,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,2,1,0,1,1,0,0
2970426,98,4,1,2,1,6,11,0,0,0,0,0,1,0,163.54146534872,1,0,0,0,0,0,0,0,2,2,0,0,0,40.88536633718,2.75
2970487,3,1,1,0,1,4,4,0,0,0,1,0,0,0,19.3402750196807,1,0,0,0,0,0,1,0,2,2,0,1,0,19.3402750196807,4
2970533,6,2,0,0,1,6,6,0,0,0,0,0,1,0,21.219623677282,0,1,0,0,0,1,2,0,8,1,0,1,1,10.609811838641,3
2970535,98,4,1,0,4,6,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,0,8,1,0,1,1,0,0
2970711,5,1,0,0,1,6,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,2,8,1,0,1,1,0,0
2970721,5,2,1,0,2,6,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,1,1,1,1,1,0,0
2970753,4,4,2,0,2,4,40,0,0,0,1,0,0,0,101.761793458003,0,1,0,0,0,0,2,1,8,1,0,1,1,25.4404483645007,10
2970760,1,2,1,0,1,5,2,0,0,0,0,1,0,0,11.7767621953232,0,1,0,0,0,0,1,0,2,1,0,1,1,5.88838109766161,1
2970761,6,2,2,0,2,5,10,0,0,0,0,1,0,0,46.0113428673698,0,1,0,0,0,1,2,2,8,1,0,1,1,23.0056714336849,5
2970881,6,2,1,0,2,4,2,0,0,0,1,0,0,0,17.2108238974147,0,1,0,0,0,1,3,0,2,1,0,1,1,8.60541194870734,1
2970900,5,1,1,0,1,6,2,0,0,0,0,0,1,0,29.7626481907072,0,0,1,0,0,0,1,1,1,1,1,1,1,29.7626481907072,2
2970952,4,2,1,0,2,1,4,1,0,0,0,0,0,0,401.74370341567,0,1,0,0,0,0,2,0,2,1,0,1,1,200.871851707835,2
2970957,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,0
2970981,5,1,1,0,1,4,2,0,0,0,1,0,0,0,9.56608825664714,0,1,0,0,0,0,1,1,2,1,0,1,1,9.56608825664714,2
2971079,4,4,1,2,2,2,23,0,1,0,0,0,0,0,95.1338670727947,0,1,0,0,0,0,3,4,1,1,1,1,1,23.7834667681987,5.75
2971102,2,8,0,3,3,6,10,0,0,0,0,0,1,0,70.2669366825267,0,1,0,0,0,0,2,0,2,2,0,1,0,8.78336708531584,1.25
2971114,2,1,1,0,1,7,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,2,1,0,1,1,0,0
2971185,98,7,1,3,1,6,14,0,0,0,0,0,1,0,317.384855570167,0,1,0,0,0,0,1,4,8,2,0,1,0,45.3406936528811,2
2971225,3,3,2,1,3,5,4,0,0,0,0,1,0,0,28.8383715722545,0,1,0,0,0,0,2,3,1,1,1,1,1,9.61279052408482,1.33333333333333
2971229,4,7,2,4,4,7,8,0,0,0,0,0,0,1,929.844327397341,0,1,0,0,0,0,4,2,2,1,0,1,1,132.834903913906,1.14285714285714
2971366,3,3,1,1,3,4,12,0,0,0,1,0,0,0,866.488760534304,0,1,0,0,0,0,3,0,2,1,0,1,1,288.829586844768,4
2971421,7,4,2,2,2,5,21,0,0,0,0,1,0,0,112.103025474985,0,0,1,0,0,1,2,0,1,1,1,1,1,28.0257563687463,5.25
2971486,7,3,1,0,3,4,2,0,0,0,1,0,0,0,23.7094965469285,0,1,0,0,0,1,2,0,2,1,0,1,1,7.90316551564283,.666666666666667
2971532,7,2,2,0,2,2,4,0,1,0,0,0,0,0,46.713100227717,0,0,1,0,0,1,2,2,1,1,1,1,1,23.3565501138585,2
2971578,6,5,1,2,2,7,10,0,0,0,0,0,0,1,21.4701955978688,0,0,1,0,0,1,2,4,1,1,1,1,1,4.29403911957375,2
2971630,4,3,1,0,3,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,5,1,2,1,0,1,1,0,0
2971644,4,2,1,0,2,6,12,0,0,0,0,0,1,0,105.169167786592,0,0,1,0,0,0,2,2,1,1,1,1,1,52.5845838932959,6
2971729,5,3,3,1,3,6,10,0,0,0,0,0,1,0,65.8316078399006,0,0,1,0,0,0,3,1,1,1,1,1,1,21.9438692799669,3.33333333333333
2971777,7,2,1,0,2,6,15,0,0,0,0,0,1,0,184.846030299722,0,0,1,0,0,1,2,2,2,1,0,1,1,92.4230151498611,7.5
2971847,8,2,2,0,2,6,9,0,0,0,0,0,1,0,264.545628679243,1,0,0,0,0,1,2,0,1,1,1,1,1,132.272814339621,4.5
2971874,4,2,1,0,2,5,2,0,0,0,0,1,0,0,10.6622696407205,0,1,0,0,0,0,2,1,2,1,0,1,1,5.33113482036027,1
2971877,99,1,0,0,1,6,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,2,1,0,1,1,0,0
2971896,4,1,0,0,1,4,4,0,0,0,1,0,0,0,28.16132772794,0,1,0,0,0,0,1,0,2,1,0,1,1,28.16132772794,4
2971920,6,2,0,0,2,7,2,0,0,0,0,0,0,1,.72444681945995,1,0,0,0,0,1,1,3,2,1,0,1,1,.362223409729975,1
2971930,2,4,2,2,2,6,4,0,0,0,0,0,1,0,19.2716845105487,0,1,0,0,0,0,1,0,1,1,1,1,1,4.81792112763718,1
2971935,99,1,0,0,1,7,4,0,0,0,0,0,0,1,13.6078235611207,1,0,0,0,0,0,1,0,2,1,0,1,1,13.6078235611207,4
2971963,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,1,0,0,0,0
2971993,2,2,1,0,1,6,8,0,0,0,0,0,1,0,314.897026639817,0,0,1,0,0,0,1,0,2,1,0,1,1,157.448513319909,4
2972098,8,3,2,1,2,7,13,0,0,0,0,0,0,1,137.414825733364,0,0,1,0,0,1,2,3,1,1,1,1,1,45.8049419111215,4.33333333333333
2972156,6,4,1,2,2,4,14,0,0,0,1,0,0,0,27.8429118898329,0,0,1,0,0,1,3,4,2,1,0,1,1,6.96072797245821,3.5
2972178,99,2,1,0,2,7,4,0,0,0,0,0,0,1,46.9684591952281,0,0,1,0,0,0,2,2,1,1,1,1,1,23.484229597614,2
2972191,5,1,0,1,1,6,3,0,0,0,0,0,1,0,19.7291806543419,0,0,1,0,0,0,1,1,1,1,1,1,1,19.7291806543419,3
2972195,7,2,1,0,2,5,14,0,0,0,0,1,0,0,98.2888233482701,0,0,1,0,0,1,2,0,8,1,0,1,1,49.1444116741351,7
2972359,7,2,2,0,2,6,22,0,0,0,0,0,1,0,74.5302524634941,0,0,1,0,0,1,2,3,1,1,1,1,1,37.2651262317471,11
2972419,5,1,1,0,1,5,10,0,0,0,0,1,0,0,66.9077375799467,0,0,1,0,0,0,1,2,1,1,1,1,1,66.9077375799467,10
2972441,5,2,2,0,2,7,4,0,0,0,0,0,0,1,33.2672271311167,0,0,1,0,0,0,2,0,1,1,1,0,1,16.6336135655583,2
2972455,5,5,2,0,5,1,10,1,0,0,0,0,0,0,80.677627672811,0,0,1,0,0,0,4,3,2,1,0,1,1,16.1355255345622,2
2972504,6,3,2,1,2,1,9,1,0,0,0,0,0,0,742.204395753442,0,0,1,0,0,1,2,1,1,1,1,1,1,247.401465251147,3
2972609,10,2,1,0,2,5,8,0,0,0,0,1,0,0,24.0791086778889,0,0,1,0,0,1,4,0,1,1,1,1,1,12.0395543389445,4
2972881,4,2,1,0,2,7,5,0,0,0,0,0,0,1,10.5395019601394,1,0,0,0,0,0,2,0,1,1,1,0,1,5.26975098006969,2.5
2972900,2,2,0,0,2,1,4,1,0,0,0,0,0,0,36.8600111873984,0,1,0,0,0,0,1,0,2,1,0,1,1,18.4300055936992,2
2972906,2,1,1,0,1,4,6,0,0,0,1,0,0,0,36.5818136188462,1,0,0,0,0,0,1,0,1,1,1,1,1,36.5818136188462,6
2972907,98,2,1,0,2,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,1,2,1,0,1,1,0,0
2973138,99,1,1,0,1,2,2,0,1,0,0,0,0,0,8.1729066582351,1,0,0,0,0,0,1,1,8,1,0,1,1,8.1729066582351,2
2973140,4,2,0,0,2,6,18,0,0,0,0,0,1,0,42.135101607776,0,1,0,0,0,0,2,2,2,1,0,1,1,21.067550803888,9
2973194,98,4,3,0,4,5,15,0,0,0,0,1,0,0,111.615694360616,1,0,0,0,0,0,5,0,1,1,1,1,1,27.903923590154,3.75
2973201,98,3,0,0,1,7,6,0,0,0,0,0,0,1,28.4543463121156,0,1,0,0,0,0,2,0,2,2,0,1,0,9.48478210403854,2
2973229,5,6,0,3,2,6,8,0,0,0,0,0,1,0,740.401758230713,0,1,0,0,0,0,2,4,2,1,0,1,1,123.400293038452,1.33333333333333
2973260,4,1,1,0,1,7,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,2,0,0,0,0,0
2973287,1,5,2,0,5,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,5,1,2,1,0,1,1,0,0
2973293,6,3,2,1,2,3,8,0,0,1,0,0,0,0,16.9295194315607,0,0,1,0,0,1,2,1,1,1,1,1,1,5.64317314385355,2.66666666666667
2973298,7,3,2,0,3,4,10,0,0,0,1,0,0,0,40.8194358202258,0,0,1,0,0,1,3,4,8,1,0,1,1,13.6064786067419,3.33333333333333
2973361,2,1,1,0,1,5,2,0,0,0,0,1,0,0,3.77770997948358,0,1,0,0,0,0,1,0,2,2,0,1,0,3.77770997948358,2
2973517,3,3,1,0,2,1,4,1,0,0,0,0,0,0,180.991455184786,0,1,0,0,0,0,2,0,1,1,1,1,1,60.3304850615955,1.33333333333333
2973537,4,5,2,4,2,5,28,0,0,0,0,1,0,0,63.7381813947037,0,1,0,0,0,0,2,3,1,1,1,1,1,12.7476362789407,5.6
2973675,7,4,3,1,3,6,36,0,0,0,0,0,1,0,320.445776578961,0,0,1,0,0,1,3,0,1,1,1,1,1,80.1114441447403,9
2973685,2,5,2,1,3,1,5,1,0,0,0,0,0,0,12.1688152552544,0,0,1,0,0,0,3,0,2,2,0,1,0,2.43376305105088,1
2973777,4,3,2,1,2,1,17,1,0,0,0,0,0,0,34.9776230631173,0,1,0,0,0,0,2,3,1,1,1,1,1,11.6592076877058,5.66666666666667
2973814,3,2,1,0,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2,1,0,1,1,0,0
2973859,5,2,2,0,2,6,4,0,0,0,0,0,1,0,16.0751630060949,0,1,0,0,0,0,2,0,8,1,0,1,1,8.03758150304744,2
2973898,3,5,3,2,3,5,12,0,0,0,0,1,0,0,78.8110587449727,0,0,1,0,0,0,3,1,2,1,0,1,1,15.7622117489945,2.4
2973902,8,4,1,2,2,6,18,0,0,0,0,0,1,0,346.868442312603,0,0,1,0,0,1,2,4,1,1,1,1,1,86.7171105781508,4.5
2973956,8,4,2,2,2,7,8,0,0,0,0,0,0,1,167.014633270067,0,0,1,0,0,1,2,5,2,1,0,1,1,41.7536583175166,2
2973971,3,3,2,1,2,6,11,0,0,0,0,0,1,0,42.4670697523771,0,0,1,0,0,0,2,1,2,1,0,1,1,14.155689917459,3.66666666666667
2974050,2,1,0,0,1,6,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,3,2,1,0,1,1,0,0
2974094,6,7,1,2,4,4,2,0,0,0,1,0,0,0,372.658406219812,0,1,0,0,0,1,3,1,1,1,1,0,1,53.2369151742589,.285714285714286
2974106,98,2,2,0,2,2,4,0,1,0,0,0,0,0,11.6418992472107,0,1,0,0,0,0,2,2,2,1,0,1,1,5.82094962360534,2
2974182,2,3,1,2,2,6,6,0,0,0,0,0,1,0,169.70264308318,1,0,0,0,0,0,1,2,1,2,1,1,0,56.5675476943933,2
2974258,2,3,2,0,2,7,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,1,2,2,0,0,0,0,0
2974263,5,4,2,2,2,2,12,0,1,0,0,0,0,0,584.383184087945,0,0,1,0,0,0,3,0,2,1,0,1,1,146.095796021986,3
2974301,1,3,2,1,2,5,18,0,0,0,0,1,0,0,83.4521631221071,0,1,0,0,0,0,4,2,2,2,0,1,0,27.817387707369,6
2974325,3,1,0,0,1,3,2,0,0,1,0,0,0,0,15.841720436032,1,0,0,0,0,0,1,0,2,2,0,1,0,15.841720436032,2
2974511,2,1,1,0,0,7,6,0,0,0,0,0,0,1,6.53756254695573,0,1,0,0,0,0,3,1,2,2,0,1,0,6.53756254695573,6
2974559,3,3,1,1,1,5,12,0,0,0,0,1,0,0,19.6651331709513,0,0,1,0,0,0,1,1,2,1,0,1,1,6.55504439031711,4
2974584,7,2,1,0,2,1,4,1,0,0,0,0,0,0,189.26727600647,0,0,1,0,0,1,2,2,2,1,0,1,1,94.6336380032349,2
2974824,4,5,1,3,1,7,15,0,0,0,0,0,0,1,159.374227446354,1,0,0,0,0,0,1,3,2,1,0,1,1,31.8748454892708,3
2974830,3,2,0,0,2,6,8,0,0,0,0,0,1,0,240.410398668248,0,1,0,0,0,0,2,2,2,1,0,1,1,120.205199334124,4
2974836,8,1,1,0,1,7,3,0,0,0,0,0,0,1,9.668664603,1,0,0,0,0,1,2,1,2,1,0,1,1,9.668664603,3
2975076,5,2,0,0,2,2,4,0,1,0,0,0,0,0,15.1318115521794,0,0,1,0,0,0,2,1,2,1,0,1,1,7.56590577608968,2
2975111,7,1,1,0,1,4,4,0,0,0,1,0,0,0,176.630758681633,0,1,0,0,0,1,1,0,2,2,0,0,0,176.630758681633,4
2975265,5,2,2,0,2,6,2,0,0,0,0,0,1,0,2.59218169201813,0,1,0,0,0,0,2,0,1,1,1,1,1,1.29609084600906,1
2975331,3,2,0,0,2,7,2,0,0,0,0,0,0,1,2.13890361703045,1,0,0,0,0,0,2,0,8,1,0,1,1,1.06945180851522,1
2975414,98,5,1,2,2,5,22,0,0,0,0,1,0,0,17.0328599589374,0,0,1,0,0,0,1,3,8,2,0,1,0,3.40657199178748,4.4
2975416,6,3,2,1,2,6,14,0,0,0,0,0,1,0,170.309511044094,0,0,1,0,0,1,2,0,2,1,0,0,1,56.7698370146979,4.66666666666667
2975449,5,4,2,2,2,6,14,0,0,0,0,0,1,0,117.591240937041,1,0,0,0,0,0,2,0,1,2,1,0,0,29.3978102342602,3.5
2975459,6,2,2,0,2,6,8,0,0,0,0,0,1,0,34.893697112833,0,0,1,0,0,1,2,0,1,1,1,1,1,17.4468485564165,4
2975533,7,2,2,0,2,6,13,0,0,0,0,0,1,0,15.7162368229501,1,0,0,0,0,1,4,4,8,1,0,1,1,7.85811841147503,6.5
2975580,7,2,2,0,2,7,4,0,0,0,0,0,0,1,5.76227399647294,0,1,0,0,0,1,2,3,1,1,1,1,1,2.88113699823647,2
2975618,4,2,0,1,2,6,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,2,2,1,0,1,1,0,0
2975638,3,5,2,1,3,7,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,2,1,2,1,1,0,0,0
2975690,6,2,1,0,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1,2,1,0,1,1,0,0
2975717,5,2,1,0,2,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,1,1,1,1,1,1,0,0
2975757,7,3,2,1,2,5,10,0,0,0,0,1,0,0,254.605303334044,0,0,1,0,0,1,2,2,1,1,1,1,1,84.8684344446812,3.33333333333333
2975803,5,1,0,0,1,5,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,2,1,0,1,1,0,0
2975818,7,5,1,3,3,1,19,1,0,0,0,0,0,0,80.8817652456158,0,0,1,0,0,1,3,2,1,1,1,1,1,16.1763530491232,3.8
2975819,99,4,3,2,3,1,14,1,0,0,0,0,0,0,563.679945246922,0,0,1,0,0,0,3,0,1,1,1,1,1,140.91998631173,3.5
2975887,7,3,0,0,3,1,9,1,0,0,0,0,0,0,348.051136958884,0,1,0,0,0,1,2,4,8,1,0,1,1,116.017045652961,3
2975922,99,2,0,0,2,7,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,2,8,1,0,1,1,0,0
2975944,2,1,0,0,1,4,2,0,0,0,1,0,0,0,27.36995517,0,0,1,0,0,0,2,1,8,1,0,1,1,27.36995517,2
2975986,99,2,1,0,2,5,12,0,0,0,0,1,0,0,121.162840897123,0,0,1,0,0,0,2,2,8,1,0,1,1,60.5814204485614,6
2976003,6,2,1,0,2,7,2,0,0,0,0,0,0,1,14.0614886402007,0,0,1,0,0,1,2,2,1,1,1,1,1,7.03074432010037,1
2976083,6,2,1,0,2,1,4,1,0,0,0,0,0,0,26.9979065331372,0,0,1,0,0,1,2,0,8,1,0,1,1,13.4989532665686,2
2976086,5,2,0,0,2,5,4,0,0,0,0,1,0,0,41.873795367534,0,0,1,0,0,0,2,0,2,1,0,1,1,20.936897683767,2
2976130,7,2,2,0,2,5,4,0,0,0,0,1,0,0,67.0533966975694,0,0,1,0,0,1,2,3,1,1,1,1,1,33.5266983487847,2
2976179,3,2,0,0,2,7,6,0,0,0,0,0,0,1,68.7469599732664,0,0,1,0,0,0,2,0,2,1,0,1,1,34.3734799866332,3
2976194,6,2,1,1,1,7,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,2,2,1,1,1,1,1,0,0
2976219,6,4,1,2,2,6,14,0,0,0,0,0,1,0,88.9074578174257,0,0,1,0,0,1,2,1,8,1,0,1,1,22.2268644543564,3.5
2976279,99,2,1,0,2,5,9,0,0,0,0,1,0,0,65.00440017911,0,0,1,0,0,0,2,0,2,1,0,1,1,32.502200089555,4.5
2976346,2,1,0,0,1,4,3,0,0,0,1,0,0,0,4.11126597971581,0,0,1,0,0,0,0,0,2,2,0,1,0,4.11126597971581,3
2976356,6,2,1,0,2,6,14,0,0,0,0,0,1,0,47.8522470969247,0,0,1,0,0,1,2,0,2,1,0,1,1,23.9261235484623,7
2976383,7,2,1,0,2,6,6,0,0,0,0,0,1,0,83.2078891578866,0,0,1,0,0,1,2,2,2,1,0,1,1,41.6039445789433,3
2976408,7,2,1,0,1,7,4,0,0,0,0,0,0,1,14.3790093835759,0,1,0,0,0,1,1,1,1,1,1,1,1,7.18950469178794,2
2976411,9,4,2,2,2,6,12,0,0,0,0,0,1,0,141.770663076013,0,0,1,0,0,1,2,4,1,1,1,1,1,35.4426657690032,3
2976454,5,1,1,0,1,1,2,1,0,0,0,0,0,0,24.904136447284,0,0,1,0,0,0,2,0,2,1,0,1,1,24.904136447284,2
2976492,4,4,1,2,2,5,8,0,0,0,0,1,0,0,36.9746180193385,0,1,0,0,0,0,2,0,1,1,1,1,1,9.24365450483461,2
2976509,7,2,1,1,2,5,7,0,0,0,0,1,0,0,186.547570520101,0,0,1,0,0,1,3,2,1,1,1,1,1,93.2737852600506,3.5
2976545,6,2,1,0,2,6,8,0,0,0,0,0,1,0,49.5637499179673,0,0,1,0,0,1,3,4,2,1,0,1,1,24.7818749589836,4
2976556,6,2,1,0,2,4,3,0,0,0,1,0,0,0,28.1891583491431,0,0,1,0,0,1,2,0,1,1,1,1,1,14.0945791745716,1.5
2976600,99,2,2,0,2,4,7,0,0,0,1,0,0,0,87.7567644483363,0,0,1,0,0,0,2,4,8,1,0,1,1,43.8783822241681,3.5
2976604,7,2,2,0,1,2,6,0,1,0,0,0,0,0,43.4483333280481,0,0,1,0,0,1,2,0,1,1,1,1,1,21.724166664024,3
